,Time,V1,currIn
491,0.506508,1.07558,1.00162e-09
492,0.507539,1.09626,1.00094e-09
493,0.50857,1.1221,1.0003e-09
494,0.509602,1.15727,1.00042e-09
495,0.510634,1.19068,1.00029e-09
496,0.511665,1.20849,1.00107e-09
497,0.512697,1.21572,1.00118e-09
498,0.513729,1.21447,1.00177e-09
499,0.514761,1.19859,1.00192e-09
500,0.515792,1.17651,1.00258e-09
501,0.516823,1.14943,1.00275e-09
502,0.517855,1.11376,1.00305e-09
503,0.518887,1.087,1.0025e-09
504,0.519918,1.07301,1.00238e-09
505,0.520949,1.06409,1.00204e-09
506,0.521981,1.06221,1.00181e-09
507,0.523013,1.07417,1.00113e-09
508,0.524044,1.09394,1.0013e-09
509,0.525075,1.11876,1.00072e-09
510,0.526107,1.15287,1.00001e-09
511,0.527138,1.18746,1.00047e-09
512,0.52817,1.20809,1.00098e-09
513,0.529201,1.2161,1.00135e-09
514,0.530232,1.21645,1.00179e-09
515,0.531264,1.20323,1.00209e-09
516,0.532296,1.18173,1.00216e-09
517,0.533328,1.15505,1.00274e-09
518,0.534359,1.12046,1.00325e-09
519,0.535391,1.09144,1.00215e-09
520,0.536422,1.07591,1.00239e-09
521,0.537453,1.06605,1.00218e-09
522,0.538485,1.06282,1.00204e-09
523,0.539516,1.07283,1.00144e-09
524,0.540548,1.09144,1.00123e-09
525,0.541579,1.11602,1.00085e-09
526,0.542611,1.1484,1.00019e-09
527,0.543643,1.18348,1.0006e-09
528,0.544674,1.20731,1.00097e-09
529,0.545706,1.21671,1.00133e-09
530,0.546737,1.21836,1.00167e-09
531,0.547769,1.20704,1.00212e-09
532,0.548801,1.18651,1.00225e-09
533,0.549832,1.16069,1.00273e-09
534,0.550864,1.12749,1.00328e-09
535,0.551896,1.0959,1.0026e-09
536,0.552928,1.079,1.00239e-09
537,0.553959,1.06869,1.00205e-09
538,0.55499,1.06382,1.00198e-09
539,0.556022,1.07178,1.00129e-09
540,0.557053,1.08956,1.00108e-09
541,0.558084,1.11313,1.00099e-09
542,0.559116,1.14419,1.00034e-09
543,0.560148,1.17934,1.00052e-09
544,0.56118,1.20613,1.00065e-09
545,0.562212,1.21682,1.00123e-09
546,0.563243,1.21991,1.00153e-09
547,0.564275,1.21076,1.00226e-09
548,0.565306,1.19102,1.00221e-09
549,0.566338,1.16641,1.00239e-09
550,0.567369,1.1343,1.00317e-09
551,0.568401,1.10045,1.00252e-09
552,0.569433,1.08246,1.00262e-09
553,0.570464,1.07129,1.00255e-09
554,0.571496,1.06514,1.00177e-09
555,0.572527,1.07046,1.00148e-09
556,0.573559,1.08742,1.00126e-09
557,0.57459,1.10993,1.00084e-09
558,0.575622,1.14006,1.00042e-09
559,0.576654,1.17532,1.0003e-09
560,0.577685,1.20439,1.0008e-09
561,0.578717,1.21664,1.00146e-09
562,0.579748,1.22105,1.0014e-09
563,0.58078,1.21432,1.0018e-09
564,0.581811,1.19564,1.00243e-09
565,0.582842,1.17187,1.00251e-09
566,0.583874,1.14143,1.00301e-09
567,0.584906,1.10595,1.00302e-09
568,0.585937,1.08581,1.0022e-09
569,0.586969,1.07418,1.00212e-09
570,0.588001,1.0669,1.00198e-09
571,0.589032,1.06999,1.00173e-09
572,0.590064,1.08634,1.00137e-09
573,0.591095,1.10717,1.00098e-09
574,0.592127,1.13538,1.00032e-09
575,0.593159,1.17116,1.00052e-09
576,0.59419,1.20211,1.00083e-09
577,0.595222,1.21634,1.00117e-09
578,0.596254,1.22208,1.00133e-09
579,0.597285,1.21754,1.00217e-09
580,0.598317,1.19956,1.00218e-09
581,0.599348,1.17711,1.00232e-09
582,0.60038,1.14805,1.00295e-09
583,0.601412,1.11187,1.00286e-09
584,0.602443,1.08965,1.00249e-09
