# sweep_type: output
# time: 1675699236.1620498
# time_str: 06/02/2023 11:00
# t_int: 0.001
# delay: -1
# pulsed: False
# Drain voltage [V]	Source current (Vg = 4.0) [A]	Drain current (Vg = 4.0) [A]	Gate current (Vg = 4.0) [A]	Source current (Vg = 5.0) [A]	Drain current (Vg = 5.0) [A]	Gate current (Vg = 5.0) [A]	Source current (Vg = 6.0) [A]	Drain current (Vg = 6.0) [A]	Gate current (Vg = 6.0) [A]	Source current (Vg = 7.0) [A]	Drain current (Vg = 7.0) [A]	Gate current (Vg = 7.0) [A]	Source current (Vg = 8.0) [A]	Drain current (Vg = 8.0) [A]	Gate current (Vg = 8.0) [A]	Source current (Vg = 9.0) [A]	Drain current (Vg = 9.0) [A]	Gate current (Vg = 9.0) [A]	Source current (Vg = 10.0) [A]	Drain current (Vg = 10.0) [A]	Gate current (Vg = 10.0) [A]
9.900000000000000355e+00	3.217100000000000081e-04	2.163060000000000124e-04	1.054039999999999957e-04	6.041497000000000273e-04	9.956470000000000576e-05	5.045849999999999945e-04	7.411979999999999871e-04	1.607029999999999960e-04	5.804949999999999910e-04	8.612269999999999995e-04	2.727939999999999770e-04	5.884329999999999682e-04	9.850629999999999976e-04	3.897370000000000261e-04	5.953259999999999715e-04	1.107682999999999932e-03	5.095289999999999932e-04	5.981540000000000468e-04	1.224353999999999981e-03	6.161269999999999507e-04	6.082270000000000298e-04
1.000000000000000000e+01	3.146002000000000173e-04	2.180139999999999899e-04	9.658620000000000031e-05	7.220069999999999873e-04	5.296090000000000042e-04	1.923980000000000102e-04	7.427309999999999468e-04	1.617690000000000024e-04	5.809619999999999715e-04	8.630350000000000608e-04	2.760300000000000253e-04	5.870050000000000354e-04	9.853240000000000956e-04	3.906010000000000233e-04	5.947230000000000181e-04	1.107992999999999825e-03	5.098039999999999863e-04	5.981889999999999473e-04	1.231658000000000058e-03	6.242910000000000169e-04	6.073670000000000414e-04
1.000000000000000000e+01	3.141304000000000036e-04	2.175529999999999955e-04	9.657739999999999457e-05	7.221210000000000476e-04	5.297830000000000334e-04	1.923379999999999871e-04	7.431669999999999813e-04	1.620380000000000095e-04	5.811289999999999989e-04	8.605909999999999602e-04	2.751590000000000264e-04	5.854319999999999880e-04	9.830749999999999211e-04	3.907399999999999892e-04	5.923350000000000403e-04	1.108517000000000053e-03	5.101440000000000271e-04	5.983730000000000255e-04	1.228317000000000037e-03	6.236020000000000105e-04	6.047150000000000268e-04
9.900000000000000355e+00	3.220930000000000212e-04	2.161870000000000089e-04	1.059059999999999987e-04	7.288309999999999884e-04	5.277090000000000123e-04	2.011220000000000032e-04	7.411620000000000708e-04	1.616140000000000014e-04	5.795480000000000423e-04	8.589959999999998916e-04	2.735659999999999893e-04	5.854299999999999565e-04	9.814870000000000712e-04	3.895910000000000041e-04	5.918959999999999586e-04	1.107186000000000021e-03	5.090630000000000285e-04	5.981229999999999923e-04	1.220163000000000020e-03	6.166330000000000032e-04	6.035300000000000170e-04
9.800000000000000711e+00	3.147930000000000064e-04	1.999430000000000066e-04	1.148499999999999998e-04	7.355509999999999783e-04	5.257239999999999830e-04	2.098269999999999953e-04	7.405739999999999199e-04	1.603479999999999901e-04	5.802259999999999840e-04	8.583389999999999553e-04	2.727979999999999858e-04	5.855409999999999695e-04	9.803970000000000393e-04	3.884890000000000001e-04	5.919080000000000391e-04	1.105809000000000132e-03	5.075109999999999864e-04	5.982980000000000373e-04	1.202656999999999988e-03	5.994019999999999643e-04	6.032550000000000238e-04
9.700000000000001066e+00	3.063130000000000063e-04	1.812679999999999999e-04	1.250450000000000064e-04	7.421339999999999795e-04	5.234909999999999520e-04	2.186430000000000003e-04	7.390930000000000199e-04	1.593800000000000089e-04	5.797130000000000382e-04	8.568259999999999852e-04	2.716560000000000025e-04	5.851699999999999827e-04	9.796299999999999973e-04	3.876269999999999803e-04	5.920030000000000171e-04	1.104897000000000084e-03	5.066689999999999562e-04	5.982280000000000193e-04	1.186952999999999923e-03	5.837079999999999482e-04	6.032449999999999748e-04
9.600000000000001421e+00	3.097500000000000210e-04	1.752450000000000069e-04	1.345049999999999870e-04	7.470649999999999904e-04	5.195739999999999690e-04	2.274909999999999942e-04	7.384340000000000521e-04	1.590929999999999894e-04	5.793410000000000356e-04	8.550809999999999401e-04	2.693190000000000145e-04	5.857619999999999797e-04	9.779030000000000188e-04	3.858859999999999981e-04	5.920170000000000207e-04	1.106811999999999987e-03	5.066089999999999873e-04	6.002029999999999995e-04	1.174918000000000056e-03	5.677619999999999759e-04	6.071559999999999718e-04
9.500000000000000000e+00	3.175380000000000216e-04	1.742620000000000063e-04	1.432759999999999882e-04	7.444500000000000162e-04	5.079769999999999511e-04	2.364730000000000109e-04	7.379519999999999439e-04	1.590770000000000085e-04	5.788749999999999625e-04	8.542660000000000097e-04	2.689100000000000257e-04	5.853559999999999840e-04	9.775100000000000108e-04	3.852370000000000252e-04	5.922730000000000399e-04	1.103736000000000127e-03	5.025379999999999648e-04	6.011980000000000535e-04	1.158465000000000016e-03	5.524599999999999520e-04	6.060049999999999552e-04
9.400000000000000355e+00	3.230499999999999648e-04	1.705119999999999965e-04	1.525379999999999954e-04	7.258139999999999731e-04	4.794889999999999894e-04	2.463249999999999836e-04	7.381309999999999434e-04	1.585520000000000093e-04	5.795789999999999883e-04	8.516390000000000635e-04	2.660380000000000167e-04	5.856010000000000468e-04	9.763359999999999574e-04	3.842520000000000202e-04	5.920839999999999914e-04	1.100663999999999896e-03	4.996589999999999539e-04	6.010050000000000505e-04	1.141544999999999886e-03	5.377070000000000070e-04	6.038379999999999876e-04
9.300000000000000711e+00	3.355769999999999890e-04	1.749379999999999978e-04	1.606389999999999912e-04	7.194490000000000433e-04	4.632029999999999763e-04	2.562460000000000128e-04	7.367009999999999791e-04	1.572330000000000038e-04	5.794679999999999753e-04	8.504479999999999592e-04	2.647559999999999974e-04	5.856919999999999618e-04	9.754209999999999704e-04	3.833889999999999846e-04	5.920320000000000400e-04	1.099217999999999897e-03	4.973830000000000048e-04	6.018350000000000002e-04	1.126450000000000194e-03	5.231590000000000372e-04	6.032910000000000486e-04
9.200000000000001066e+00	3.575460000000000357e-04	1.895900000000000059e-04	1.679560000000000026e-04	7.262710000000000129e-04	4.613169999999999879e-04	2.649540000000000250e-04	7.366939999999999773e-04	1.578619999999999871e-04	5.788320000000000444e-04	8.498309999999998938e-04	2.642559999999999853e-04	5.855749999999999627e-04	9.749999999999999552e-04	3.831139999999999914e-04	5.918860000000000180e-04	1.097574999999999940e-03	4.962239999999999707e-04	6.013509999999999689e-04	1.113360999999999995e-03	5.098039999999999863e-04	6.035570000000000084e-04
9.099999999999999645e+00	3.789460000000000137e-04	2.029230000000000085e-04	1.760230000000000052e-04	7.290779999999999744e-04	4.548549999999999946e-04	2.742229999999999798e-04	7.354259999999999617e-04	1.566689999999999869e-04	5.787569999999999477e-04	8.499399999999999837e-04	2.630980000000000211e-04	5.868419999999999626e-04	9.757039999999999810e-04	3.826920000000000148e-04	5.930119999999999662e-04	1.091927999999999822e-03	4.932349999999999625e-04	5.986929999999999683e-04	1.101580999999999914e-03	4.966530000000000033e-04	6.049280000000000195e-04
9.000000000000000000e+00	3.892219999999999946e-04	2.045849999999999936e-04	1.846370000000000010e-04	7.402910000000000176e-04	4.579170000000000137e-04	2.823740000000000039e-04	7.341860000000000617e-04	1.551210000000000078e-04	5.790650000000000268e-04	8.495599999999999636e-04	2.615739999999999862e-04	5.879859999999999774e-04	9.767779999999999779e-04	3.818949999999999884e-04	5.948830000000000437e-04	1.088226999999999988e-03	4.906809999999999731e-04	5.975460000000000146e-04	1.090980000000000075e-03	4.835649999999999823e-04	6.074150000000000382e-04
8.900000000000000355e+00	3.975019999999999899e-04	2.041300000000000124e-04	1.933720000000000046e-04	7.665479999999999256e-04	4.772760000000000023e-04	2.892719999999999775e-04	7.338140000000000591e-04	1.537080000000000130e-04	5.801060000000000461e-04	8.483259999999999412e-04	2.605269999999999808e-04	5.877989999999999604e-04	9.756110000000000346e-04	3.807640000000000156e-04	5.948470000000000190e-04	1.081553000000000072e-03	4.843040000000000170e-04	5.972490000000000004e-04	1.078359000000000088e-03	4.707229999999999856e-04	6.076360000000000485e-04
8.800000000000000711e+00	4.051859999999999793e-04	2.030400000000000076e-04	2.021459999999999989e-04	7.943340000000000557e-04	4.972050000000000211e-04	2.971289999999999804e-04	7.312379999999999401e-04	1.503519999999999998e-04	5.808859999999999675e-04	8.480679999999999989e-04	2.594040000000000256e-04	5.886640000000000275e-04	9.763499999999999610e-04	3.805130000000000209e-04	5.958369999999999942e-04	1.064536999999999949e-03	4.673440000000000168e-04	5.971929999999999860e-04	1.066562000000000066e-03	4.577750000000000005e-04	6.087869999999999567e-04
8.700000000000001066e+00	4.128070000000000068e-04	2.019550000000000002e-04	2.108520000000000066e-04	8.106770000000000989e-04	5.052830000000000342e-04	3.053940000000000105e-04	7.315980000000000790e-04	1.506930000000000021e-04	5.809050000000000498e-04	8.470150000000000075e-04	2.587140000000000034e-04	5.883009999999999498e-04	9.738780000000000700e-04	3.783020000000000111e-04	5.955760000000000047e-04	1.049224000000000077e-03	4.520339999999999753e-04	5.971900000000000472e-04	1.056118999999999895e-03	4.449610000000000110e-04	6.111579999999999921e-04
8.599999999999999645e+00	4.202230000000000049e-04	2.005870000000000092e-04	2.196359999999999957e-04	8.196810000000000554e-04	5.057840000000000079e-04	3.138969999999999933e-04	7.316160000000000371e-04	1.504020000000000010e-04	5.812140000000000362e-04	8.436760000000000179e-04	2.573720000000000153e-04	5.863039999999999485e-04	9.693869999999999397e-04	3.761719999999999756e-04	5.932150000000000183e-04	1.037345999999999971e-03	4.364109999999999929e-04	6.009350000000000325e-04	1.046268999999999845e-03	4.322630000000000049e-04	6.140059999999999485e-04
8.500000000000000000e+00	4.278160000000000253e-04	1.994060000000000082e-04	2.284099999999999900e-04	8.268530000000000064e-04	5.044440000000000512e-04	3.224090000000000094e-04	7.293910000000000237e-04	1.486050000000000045e-04	5.807860000000000193e-04	8.424360000000000095e-04	2.566700000000000210e-04	5.857660000000000427e-04	9.687909999999999881e-04	3.770159999999999831e-04	5.917750000000000050e-04	1.021360000000000020e-03	4.215199999999999893e-04	5.998400000000000303e-04	1.038737000000000080e-03	4.196070000000000095e-04	6.191299999999999625e-04
8.400000000000000355e+00	4.299700000000000050e-04	1.925999999999999923e-04	2.373700000000000126e-04	8.340789999999999402e-04	5.031249999999999915e-04	3.309540000000000030e-04	7.261799999999999896e-04	1.468080000000000079e-04	5.793719999999999816e-04	8.415280000000000243e-04	2.559579999999999776e-04	5.855699999999999924e-04	9.632230000000000306e-04	3.717799999999999946e-04	5.914429999999999818e-04	1.004848000000000026e-03	4.070890000000000186e-04	5.977590000000000073e-04	1.032954999999999898e-03	4.068960000000000155e-04	6.260589999999999905e-04
8.300000000000000711e+00	4.235719999999999893e-04	1.767329999999999899e-04	2.468389999999999994e-04	8.410810000000000335e-04	5.016989999999999818e-04	3.393819999999999975e-04	7.246260000000000244e-04	1.452769999999999984e-04	5.793490000000000532e-04	8.404760000000000486e-04	2.546550000000000072e-04	5.858210000000000413e-04	9.611799999999999554e-04	3.699589999999999997e-04	5.912209999999999558e-04	9.903170000000001069e-04	3.928650000000000002e-04	5.974520000000000525e-04	1.028002000000000082e-03	3.941689999999999864e-04	6.338329999999999876e-04
8.200000000000001066e+00	4.195900000000000129e-04	1.626859999999999938e-04	2.569040000000000191e-04	8.480539999999999953e-04	5.001689999999999608e-04	3.478849999999999803e-04	7.234720000000000690e-04	1.441450000000000099e-04	5.793270000000000320e-04	8.402480000000000365e-04	2.545110000000000167e-04	5.857370000000000198e-04	9.588360000000000199e-04	3.675570000000000183e-04	5.912790000000000016e-04	9.781250000000000448e-04	3.797310000000000138e-04	5.983940000000000309e-04	1.023342000000000002e-03	3.814259999999999764e-04	6.419159999999999710e-04
8.099999999999999645e+00	4.271429999999999455e-04	1.615029999999999884e-04	2.656399999999999842e-04	8.483740000000000465e-04	4.919320000000000463e-04	3.564420000000000002e-04	7.226259999999999758e-04	1.426409999999999918e-04	5.799849999999999841e-04	8.388899999999999049e-04	2.532810000000000031e-04	5.856089999999999560e-04	9.574930000000000160e-04	3.662049999999999811e-04	5.912880000000000349e-04	9.677100000000000979e-04	3.669820000000000178e-04	6.007280000000000258e-04	1.018786000000000041e-03	3.687629999999999793e-04	6.500230000000000070e-04
8.000000000000000000e+00	4.323859999999999900e-04	1.575530000000000008e-04	2.748329999999999892e-04	8.382100000000000401e-04	4.728490000000000124e-04	3.653609999999999735e-04	7.216389999999999394e-04	1.417310000000000022e-04	5.799079999999999643e-04	8.389380000000000101e-04	2.532130000000000166e-04	5.857250000000000477e-04	9.560350000000000445e-04	3.649079999999999967e-04	5.911269999999999936e-04	9.554330000000001068e-04	3.543800000000000053e-04	6.010530000000000473e-04	1.014267000000000120e-03	3.560829999999999855e-04	6.581840000000000260e-04
7.900000000000000355e+00	4.415210000000000033e-04	1.579630000000000053e-04	2.835579999999999980e-04	8.212759999999999071e-04	4.460299999999999833e-04	3.752459999999999780e-04	7.199759999999999927e-04	1.405959999999999935e-04	5.793799999999999992e-04	8.372860000000000198e-04	2.515640000000000194e-04	5.857220000000000005e-04	9.473590000000000483e-04	3.562950000000000166e-04	5.910639999999999774e-04	9.436829999999999568e-04	3.418359999999999845e-04	6.018469999999999723e-04	1.009956000000000005e-03	3.434949999999999766e-04	6.664610000000000282e-04
7.800000000000000711e+00	4.604119999999999957e-04	1.698340000000000006e-04	2.905779999999999951e-04	8.254580000000000511e-04	4.416549999999999990e-04	3.838029999999999979e-04	7.190340000000000143e-04	1.395439999999999907e-04	5.794899999999999964e-04	8.381379999999999907e-04	2.525919999999999967e-04	5.855460000000000482e-04	9.308740000000000460e-04	3.397019999999999944e-04	5.911720000000000516e-04	9.315260000000000120e-04	3.293270000000000268e-04	6.021989999999999852e-04	1.005711999999999969e-03	3.308729999999999744e-04	6.748389999999999944e-04
7.700000000000000178e+00	4.818159999999999826e-04	1.837709999999999995e-04	2.980449999999999831e-04	8.292220000000000103e-04	4.368379999999999941e-04	3.923840000000000162e-04	7.169169999999999666e-04	1.376829999999999894e-04	5.792339999999999772e-04	8.354580000000000773e-04	2.492540000000000228e-04	5.862040000000000002e-04	9.164360000000000735e-04	3.246950000000000075e-04	5.917410000000000118e-04	9.192519999999999598e-04	3.169609999999999897e-04	6.022910000000000243e-04	1.001710000000000057e-03	3.182920000000000215e-04	6.834179999999999812e-04
7.600000000000000533e+00	4.973560000000000134e-04	1.911589999999999904e-04	3.061970000000000230e-04	8.363669999999999698e-04	4.358140000000000256e-04	4.005529999999999985e-04	7.164390000000000298e-04	1.373380000000000054e-04	5.791010000000000515e-04	8.363120000000000796e-04	2.487720000000000231e-04	5.875400000000000024e-04	9.068730000000000974e-04	3.093400000000000164e-04	5.975330000000000268e-04	9.106690000000000184e-04	3.046260000000000070e-04	6.060430000000000114e-04	9.995329999999999319e-04	3.056770000000000212e-04	6.938559999999999650e-04
7.500000000000000000e+00	5.050820000000000136e-04	1.903750000000000060e-04	3.147070000000000076e-04	8.574200000000000137e-04	4.500549999999999863e-04	4.073649999999999732e-04	7.159420000000000107e-04	1.360570000000000019e-04	5.798850000000000358e-04	8.348589999999999700e-04	2.472190000000000195e-04	5.876399999999999506e-04	8.918579999999999303e-04	2.947769999999999731e-04	5.970809999999999573e-04	9.047519999999999868e-04	2.922779999999999823e-04	6.124740000000000045e-04	9.956700000000001487e-04	2.931680000000000093e-04	7.025020000000000309e-04
7.400000000000000355e+00	5.128940000000000669e-04	1.897000000000000032e-04	3.231940000000000095e-04	8.850950000000000224e-04	4.711550000000000113e-04	4.139400000000000111e-04	7.162080000000000789e-04	1.348300000000000084e-04	5.813780000000000163e-04	8.312690000000000400e-04	2.431350000000000091e-04	5.881340000000000309e-04	8.762609999999999236e-04	2.808660000000000041e-04	5.953949999999999737e-04	8.998829999999999763e-04	2.799480000000000241e-04	6.199349999999999522e-04	9.910010000000000346e-04	2.807910000000000158e-04	7.102099999999999646e-04
7.300000000000000711e+00	5.206450000000000270e-04	1.889779999999999921e-04	3.316670000000000078e-04	9.096799999999999504e-04	4.883949999999999750e-04	4.212849999999999755e-04	7.148630000000000435e-04	1.334999999999999924e-04	5.813629999999999970e-04	8.298949999999999817e-04	2.416979999999999888e-04	5.881970000000000471e-04	8.623910000000000039e-04	2.671729999999999982e-04	5.952180000000000058e-04	8.954810000000000547e-04	2.676280000000000065e-04	6.278530000000000482e-04	9.865329999999999412e-04	2.684149999999999839e-04	7.181180000000000115e-04
7.200000000000000178e+00	5.281450000000000467e-04	1.880849999999999991e-04	3.400599999999999934e-04	9.192289999999999229e-04	4.902259999999999647e-04	4.290030000000000124e-04	7.158539999999999261e-04	1.341070000000000088e-04	5.817469999999999716e-04	8.260839999999999329e-04	2.394010000000000072e-04	5.866829999999999528e-04	8.488350000000000409e-04	2.547450000000000148e-04	5.940900000000000260e-04	8.912090000000000116e-04	2.553650000000000191e-04	6.358439999999999925e-04	9.802789999999999161e-04	2.561519999999999964e-04	7.241269999999999738e-04
7.100000000000000533e+00	5.353870000000000157e-04	1.868770000000000066e-04	3.485100000000000090e-04	9.259109999999999650e-04	4.889970000000000211e-04	4.369139999999999981e-04	7.153689999999999875e-04	1.333670000000000124e-04	5.820019999999999751e-04	8.244489999999999935e-04	2.394010000000000072e-04	5.850480000000000133e-04	8.345620000000000642e-04	2.426840000000000095e-04	5.918780000000000005e-04	8.871369999999999733e-04	2.431409999999999952e-04	6.439959999999999782e-04	9.723289999999999668e-04	2.439390000000000102e-04	7.283899999999999837e-04
7.000000000000000000e+00	5.396949999999999751e-04	1.827189999999999967e-04	3.569760000000000055e-04	9.331039999999999213e-04	4.883959999999999907e-04	4.447079999999999848e-04	7.126409999999999689e-04	1.325309999999999954e-04	5.801100000000000007e-04	8.203309999999999899e-04	2.354550000000000013e-04	5.848760000000000157e-04	8.217990000000000104e-04	2.306929999999999951e-04	5.911059999999999882e-04	8.832440000000000430e-04	2.310290000000000000e-04	6.522150000000000430e-04	9.663910000000000382e-04	2.318140000000000001e-04	7.345770000000000381e-04
6.900000000000000355e+00	5.393099999999999847e-04	1.736800000000000041e-04	3.656299999999999806e-04	9.399869999999999840e-04	4.874839999999999967e-04	4.525029999999999873e-04	7.113940000000000671e-04	1.318389999999999959e-04	5.795550000000000441e-04	8.139709999999999220e-04	2.293180000000000023e-04	5.846529999999999739e-04	8.095420000000000090e-04	2.186319999999999898e-04	5.909100000000000463e-04	8.795019999999999965e-04	2.189150000000000004e-04	6.605870000000000231e-04	9.612660000000000085e-04	2.196750000000000135e-04	7.415909999999999950e-04
6.800000000000000711e+00	5.304290000000000133e-04	1.550679999999999864e-04	3.753609999999999998e-04	9.464739999999999915e-04	4.860660000000000046e-04	4.604079999999999870e-04	7.105720000000000265e-04	1.314379999999999975e-04	5.791340000000000290e-04	7.981570000000000765e-04	2.136670000000000127e-04	5.844900000000000095e-04	7.976869999999999404e-04	2.066369999999999936e-04	5.910499999999999738e-04	8.760080000000000601e-04	2.068620000000000127e-04	6.691460000000000203e-04	9.567479999999999951e-04	2.076009999999999932e-04	7.491470000000000290e-04
6.700000000000000178e+00	5.348809999999999633e-04	1.508369999999999926e-04	3.840439999999999978e-04	9.495359999999999565e-04	4.810589999999999897e-04	4.684770000000000210e-04	7.088600000000000673e-04	1.298279999999999909e-04	5.790320000000000493e-04	7.840829999999999805e-04	1.995959999999999911e-04	5.844869999999999623e-04	7.879589999999999685e-04	1.947130000000000041e-04	5.932459999999999643e-04	8.742770000000000185e-04	1.948139999999999952e-04	6.794630000000000504e-04	9.523329999999999773e-04	1.955939999999999979e-04	7.567389999999999794e-04
6.600000000000000533e+00	5.418979999999999674e-04	1.496570000000000073e-04	3.922409999999999872e-04	9.466750000000000121e-04	4.699770000000000033e-04	4.766980000000000089e-04	7.063829999999999892e-04	1.279809999999999932e-04	5.784019999999999960e-04	7.733649999999999249e-04	1.853120000000000038e-04	5.880529999999999482e-04	7.817919999999999037e-04	1.828579999999999897e-04	5.989339999999999681e-04	8.713080000000000000e-04	1.829380000000000025e-04	6.883699999999999975e-04	9.479900000000000089e-04	1.836809999999999918e-04	7.643090000000000170e-04
6.500000000000000000e+00	5.483730000000000028e-04	1.477589999999999926e-04	4.006139999999999831e-04	9.264479999999999634e-04	4.401669999999999888e-04	4.862809999999999746e-04	7.051729999999999110e-04	1.267530000000000111e-04	5.784199999999999542e-04	7.586199999999999975e-04	1.717160000000000073e-04	5.869039999999999630e-04	7.771469999999999507e-04	1.710659999999999915e-04	6.060809999999999592e-04	8.671119999999999609e-04	1.711489999999999973e-04	6.959629999999999636e-04	9.437970000000000170e-04	1.718289999999999976e-04	7.719680000000000465e-04
6.400000000000000355e+00	5.620370000000000400e-04	1.540520000000000084e-04	4.079849999999999774e-04	9.246029999999999700e-04	4.289289999999999856e-04	4.956739999999999844e-04	7.033210000000000243e-04	1.249459999999999926e-04	5.783750000000000046e-04	7.438250000000000417e-04	1.587439999999999967e-04	5.850809999999999908e-04	7.732750000000000257e-04	1.594250000000000127e-04	6.138499999999999859e-04	8.635679999999999962e-04	1.594769999999999912e-04	7.040910000000000050e-04	9.398489999999999796e-04	1.601200000000000052e-04	7.797289999999999473e-04
6.300000000000000711e+00	5.823259999999999808e-04	1.681590000000000005e-04	4.141670000000000074e-04	9.326390000000000808e-04	4.282590000000000073e-04	5.043800000000000193e-04	7.016960000000000254e-04	1.234589999999999982e-04	5.782370000000000001e-04	7.309639999999999627e-04	1.459809999999999970e-04	5.849829999999999657e-04	7.697859999999999512e-04	1.477689999999999874e-04	6.220169999999999909e-04	8.586660000000000082e-04	1.478609999999999994e-04	7.108050000000000089e-04	9.361349999999999403e-04	1.484319999999999910e-04	7.877029999999999492e-04
6.200000000000000178e+00	6.001529999999999712e-04	1.787640000000000117e-04	4.213889999999999867e-04	9.370459999999999727e-04	4.233910000000000126e-04	5.136550000000000143e-04	7.000560000000000073e-04	1.217289999999999995e-04	5.783270000000000077e-04	7.211509999999999535e-04	1.343220000000000058e-04	5.868289999999999748e-04	7.679539999999999457e-04	1.362579999999999954e-04	6.316959999999999503e-04	8.516669999999999623e-04	1.364310000000000089e-04	7.152359999999999534e-04	9.341160000000000262e-04	1.368990000000000051e-04	7.972170000000000211e-04
6.100000000000000533e+00	6.100769999999999934e-04	1.810039999999999902e-04	4.290729999999999761e-04	9.521139999999999985e-04	4.299659999999999962e-04	5.221479999999999481e-04	6.974710000000000718e-04	1.189990000000000036e-04	5.784720000000000140e-04	7.109039999999999413e-04	1.231190000000000116e-04	5.877849999999999568e-04	7.661980000000000526e-04	1.248760000000000018e-04	6.413220000000000509e-04	8.464580000000000194e-04	1.250780000000000110e-04	7.213799999999999813e-04	9.324800000000000710e-04	1.254440000000000004e-04	8.070360000000000164e-04
6.000000000000000000e+00	6.173889999999999803e-04	1.804619999999999944e-04	4.369269999999999860e-04	9.807249999999999995e-04	4.518510000000000213e-04	5.288740000000000325e-04	6.978120000000000199e-04	1.177270000000000063e-04	5.800850000000000407e-04	6.998229999999999165e-04	1.120450000000000021e-04	5.877779999999999550e-04	7.631420000000000738e-04	1.136199999999999998e-04	6.495220000000000334e-04	8.420430000000000016e-04	1.138109999999999984e-04	7.282319999999999896e-04	9.289519999999999245e-04	1.141249999999999958e-04	8.148269999999999558e-04
5.900000000000000355e+00	6.246850000000000406e-04	1.799469999999999900e-04	4.447380000000000235e-04	1.009357000000000006e-03	4.727760000000000014e-04	5.365809999999999504e-04	6.930190000000000135e-04	1.123470000000000002e-04	5.806719999999999590e-04	6.895760000000000127e-04	1.011719999999999997e-04	5.884040000000000537e-04	7.610699999999999757e-04	1.025530000000000056e-04	6.585169999999999565e-04	8.383189999999999132e-04	1.027269999999999941e-04	7.355919999999999733e-04	9.266839999999999930e-04	1.030270000000000014e-04	8.236569999999999916e-04
5.800000000000000711e+00	6.320359999999999910e-04	1.794760000000000008e-04	4.525600000000000174e-04	1.025689999999999892e-03	4.809479999999999767e-04	5.447419999999999693e-04	6.791911000000000302e-04	9.826309999999999776e-05	5.809279999999999783e-04	6.786496999999999408e-04	9.050569999999999644e-05	5.881439999999999715e-04	7.582573000000000221e-04	9.168529999999999443e-05	6.665720000000000412e-04	8.349280000000000807e-04	9.179800000000000438e-05	7.431300000000000492e-04	9.234662000000000252e-04	9.207420000000000014e-05	8.313920000000000251e-04
5.700000000000000178e+00	6.392150000000000522e-04	1.787360000000000045e-04	4.604790000000000207e-04	1.033471999999999906e-03	4.805780000000000056e-04	5.528939999999999549e-04	6.654493000000000257e-04	8.576429999999999471e-05	5.796850000000000310e-04	6.668162000000000481e-04	7.998919999999999642e-05	5.868270000000000517e-04	7.515653999999999651e-04	8.099440000000000502e-05	6.705710000000000143e-04	8.318489999999999565e-04	8.108500000000000039e-05	7.507640000000000103e-04	9.154303999999999827e-04	8.134339999999999778e-05	8.340869999999999578e-04
5.600000000000000533e+00	6.460269999999999728e-04	1.774260000000000051e-04	4.686010000000000219e-04	1.040806999999999930e-03	4.802070000000000188e-04	5.605999999999999655e-04	6.547653999999999974e-04	7.319539999999999380e-05	5.815700000000000036e-04	6.620259000000000950e-04	6.960090000000000645e-05	5.924250000000000479e-04	7.485674999999999578e-04	7.046649999999999355e-05	6.781009999999999642e-04	8.290718999999999997e-04	7.054689999999999366e-05	7.585250000000000195e-04	9.124298999999999561e-04	7.076589999999999953e-05	8.416639999999999972e-04
5.500000000000000000e+00	6.479559999999999877e-04	1.709500000000000082e-04	4.770059999999999795e-04	1.046903999999999977e-03	4.798749999999999956e-04	5.670290000000000356e-04	6.413861000000000085e-04	6.140209999999999950e-05	5.799839999999999683e-04	6.590114000000000648e-04	5.950139999999999921e-05	5.995100000000000385e-04	7.458526999999999952e-04	6.022669999999999716e-05	6.856260000000000522e-04	8.268578999999999426e-04	6.029990000000000182e-05	7.665579999999999746e-04	9.101352999999999527e-04	6.048329999999999738e-05	8.496520000000000027e-04
5.400000000000000355e+00	6.410870000000000370e-04	1.545960000000000086e-04	4.864909999999999742e-04	1.049356999999999894e-03	4.793029999999999882e-04	5.700539999999999601e-04	6.285530000000000110e-04	5.043200000000000097e-05	5.781210000000000168e-04	6.568200000000000167e-04	4.966999999999999709e-05	6.071499999999999857e-04	7.432782999999999881e-04	5.026729999999999897e-05	6.930109999999999959e-04	8.269778999999999889e-04	5.032990000000000071e-05	7.766480000000000085e-04	9.082440999999999258e-04	5.049710000000000141e-05	8.577469999999999583e-04
5.300000000000000711e+00	6.410429999999999948e-04	1.447359999999999912e-04	4.963069999999999765e-04	1.047469999999999998e-03	4.770350000000000024e-04	5.704349999999999959e-04	6.176951999999999877e-04	4.001820000000000252e-05	5.776769999999999648e-04	6.552389000000000260e-04	4.023189999999999677e-05	6.150069999999999886e-04	7.410002000000000819e-04	4.070819999999999761e-05	7.002920000000000368e-04	8.261806999999999485e-04	4.076969999999999694e-05	7.854109999999999651e-04	9.067412999999999645e-04	4.091030000000000030e-05	8.658309999999999574e-04
5.200000000000000178e+00	6.495120000000000927e-04	1.444430000000000128e-04	5.050690000000000257e-04	1.038854999999999987e-03	4.682040000000000052e-04	5.706510000000000358e-04	6.085069999999999932e-04	3.085599999999999731e-05	5.776509999999999891e-04	6.543165999999999349e-04	3.123959999999999818e-05	6.230769999999999842e-04	7.392206999999999814e-04	3.160369999999999694e-05	7.076170000000000116e-04	8.249958000000000811e-04	3.165480000000000057e-05	7.933410000000000331e-04	9.058730999999999988e-04	3.176809999999999828e-05	8.741050000000000209e-04
